ID,Title,Rating,Sentiment,Author,Date,Date,Content,Country
R237S9XTT66XCQ,Not wide toe box,2,negative,Dude,,01/09/2023,"I don’t know how these can say they have a wide toe box. Every single of pairs of shoes I own have a wider toe box than these slim things, and they are normally sized shoes. The length was fine, the width was way too narrow.",
R3U8NAXPUB5DL4,Short life outsole,2,negative,Walker,,03/02/2023,"Tried these shoes as cheap entry into zero drop wide toe box style, to work on gait and footfall as one should. Mostly on concrete for a 3x/week commute for last six weeks, then some dog walks and grocery store visits, and they didn’t last more than three months total.

May be best suited to treading on sand if you wish to put any sort of miles on them.",
R1BYI98P08TAD2,Good for walk only,2,negative,abdulla mohammed alkaabi,,28/06/2024,Not for running at all,
R3Q0QHA7FQ0URG,Son delgadas,2,negative,gerardo valles,,11/06/2024,Se ven de mala calidad,
R1SFRYNZ5Z7AQJ,Smaller size than what description said.,2,negative,Don,,29/06/2024,Smaller than advertised. Disappointed.,
R324K5O2GU1QPH,Regular Toe-box,2,negative,Amber Mitchell,,14/09/2023,"Bought this because it said it had a larger toe-box which I read was better for you, but instead it was about your average size with the disappointment to being very uncomfortable. Zero padding which is good if that's what your looking for but wasn't what I wanted.",
R3AOAA8R4KW5CR,Not a good shoe,2,negative,mgaffnr,,01/12/2023,All the reviews were great. Im a size 11.5 so I went up to 12 and the left shoe sort of fit and the right was in sanely tight. I will never purchase cheap Chinese made crap again.,
R2X4TU14YGWTOP,Size down,2,negative,Jusbus,,13/04/2024,I took size 44 because that usually fits. But this felt like clown shoes.,
R1I9QNPZWSYMPZ,The inner soles move too much,2,negative,Khalid,,20/07/2023,"They're great shoes, but the inner soles gradually slides towards the heel side, making them incredibly annoying to wear. I have to take them off and adjust at least once per 30 minute walk.

Would rate 5 stars if they didn't have this problem.",
R2MO36RZQEF3KH,Disappointed,2,negative,gilchrist torres,,31/01/2024,I'm new to these minimalist shoes I was very disappointed. They claim they were open box shoes. Their very tight in toe area we'll be returning them. I guess you get what you pay for.,
RUOGX34D6COS,Flimsy trash.,2,negative,Michael V,,10/05/2024,Not even close to whati saw online.,
R1IQQSZGWU5SGQ,Lots of problems,2,negative,Evan Schneider,,14/05/2023,The sole of the shoe has detached after a few month and now it’s less comfortable. It also wasn’t very wide and the size is longer than usual for the size. I usually where 12s and this one was very long and not as wide or comfortable as I thought they would be.,
R1C0CGJK9IUHC6,Quality is really lacking,2,negative,Ed,,24/02/2024,"Decided to try them out, and went on a 15 minute walk… about a mile. See the sole coming apart? Hmm",
R1LELIPRALDHFI,Narrow Toe Box,2,negative,Viglioni,,18/07/2023,"I've bought multiple pairs of these shoes and have always spoken highly of them. This last pair that I purchased, the toe box was a completely different narrow shape compared to usual. I'm not sure if they switched manufacturers. All in all I won't be buying another pair.",
R1SEUH1I4GTXFO,these are not barefoot shoes...,2,negative,nicho,,04/03/2023,"there's an arch support"" plus insert with more ""support"". i included pictures of the ""support"" to show exactly what i mean when i say they are not barefoot shoes. they are manufactured in china - so... i guess i should of known. other than this it's a fine CHEAP shoe that will maybe last me a year.""",
RFORHBUVWOL01,Too small. Poorly constructed.,2,negative,Rhymes With Pants,,09/07/2022,"Should’ve known better to then to buy these shoes. They were at a pretty good discount and I fell for good photography and not enough insight on the stability of the shoes. The shoes themselves have no arch support they are very flimsy. Unfortunately I waited too long to return them so I’m stuck with them. They are uncomfortable and look ridiculous, frankly. But I’m gonna have to eat this one.",
R1N921HPW7S2VF,Be Gentle,2,negative,Brian,,01/02/2024,"I'm very active, and wore these shoes down in 5 months. There's barely anything left of the shoe.

Awesome for gentle use, don't expect much life if you're running, walking, and lifting in them.",
R1V74TQ0O9GCIR,Not for wide feet at all,2,negative,austin thomas forsgren,,26/01/2024,First time buying minimalistic shoes was pretty excited trusted the “wide box” in the title I should not have they are very uncomfortable if you have wide feet.,
R3668NPDA7THUK,NOT a wide toe box,2,negative,Jag,,06/02/2024,"If you are looking for minimalist shoes, beware that these do NOT have a wide toe box, unlike another pair I own from the same company. I had to return these.",
RI582W7KXCBB6,Meh,2,negative,Steve and Stacey,,21/03/2023,I read reviews saying that these were the best shoes ever. They aren't bad for the price but they aren't that good either. They offer very little lasting support. My feet begin hurting after an hour or so of walking. They feel cheaply made and really they're just not the most comfortable shoes.,
R1KXJ95ROXCVVU,Great if you are training to casually walk.,2,negative,Zach C Rodriguez,,22/01/2023,"The product was a little smaller and narrower than I thought. The uppers are a less than desirable, flexible woven material that I could just not get comfortable in.
My review is based on personal preferences and my own odd foot shape. Someone within the normal range of foot shapes might like them for casual wear.",
RAU5EZVV2ZVD4,Too narrow and/or runs small,2,negative,maxk,,16/07/2023,"These felt uncomfortably narrow. I have two pairs of canvas shoes from the same brand, in the same size, and like them a lot, but these don't feel right. Maybe they will break in, but I am worried about injuring myself in the meantime.",
R1ARC1EE7L0G0F,Toe box not wide enough,2,negative,Haley Smith,,05/06/2023,"Genuinely love everything about these shoes but coming from a long time use of altras, the toe box is not roomy enough. Would love to keep them but toe box needs improvement to an actual toe shape , these are just slightly larger than cone shaped nikes so back they go.",
R3CU1HDSFBD49Y,Too tight -,2,negative,Health,,21/04/2024,Too tight,
R36Z6IHI7HGU82,Sloppy fit,2,negative,Feeni,,01/02/2023,The fit on these is very sloppy. The heel slips despite my toes being near the end. If you wear size 10.5 in normal shoes you are out of luck. 10 is too small and 11 is too big. Plus the toe box is not very wide despite being advertised as such. Returned these.,
R3R8PJ48CYQ94D,Like water shoes...now imagine walking a distance in them...not good,2,negative,Amazon Customer,,10/04/2023,"Stretchy like water shoes, little cushion for walking, makes the bottom of your feet uncomfortable on pavement or hard surfaces. If I keep using them, they will definitely need some type of insole. Not on my purchase list for the future.",
R2MEU06E93BMTT,"Rubber isn't durable, Shoe laces tore within 2 months.",2,negative,Anonymous,,21/12/2023,"The rubber sole just ripped itself apart. I was just walking, and it came undone. Pathetic, lasted on/off for 2 months.",
R16SK0E33LBGP7,"Yellow stain, feels cheap",2,negative,Bill Moh,,02/02/2024,"Unboxed shoes to find there’s stain on white fabric, tried them on and they feel unstable and cheap. Returned.",
R2SY351T0361AQ,dont buy unless you have chicken legs,2,negative,frank burkhart,,16/03/2025,"i have been wearing the same size and same brand for the last 45 years, i have a 33waist and 36 leg 220lbs, always been a medium, now that i am older my legs are not as large as they once were and thank god ,the waist band is fine but the leg opening has no elastic its some sort of string that you have to break to keep blood flow to your leg, i guess they dont want panty lines on men but if your a man you shouldnt care, please go back to the way you made them for years and put some comfort and stretch back in the leg , elastic would be great so it can move with you not dig into your leg.",
R2BHHLKT49FSHS,The underwear is a very loose fit,2,negative,Elton M. Glover,,08/04/2025,"I bought this model of underwear because Hanes is usually the brand I wear (usually briefs). I decided to try out this style since I figured it could be better for workout situations.
I was pretty dissatisfied with this style. The cotton material is decently constructed ,and allows breathability, but it is too easily stretched out, and it does not keep anything in place. The underwear is a very loose fit. I ordered the appropriate size, as the waistband is a good fit and comfortable, but everything else is not great. I will not be buying any more of this style. After a single use I'm ready to just toss these away even tho I bought a 5 pack.",
R2OV6R5HH5FCJW,Disappointing,2,negative,D. Glasser,,31/03/2025,"I'm generally a fan of Hanes products, but these boxer briefs really miss the mark. Maybe it's my body type but they are snug in all the wrong places, loose where they should provide support, and the fabric feel is rough and unappealing.

I purchased these after many years wearing Champion boxer briefs due to better pricing, but clearly you get what you pay for and I will be getting rid of them and buying the ones that I know fit and feel better.",
R3UG2JT5JEY0YP,Uncomfortable,2,negative,Eric,,25/03/2025,Leg band is tight and without elasticity so it is uncomfortable against my leg if it rides up at all (such as when sitting down). Not sure why Hanes changed their design as these are the same product I purchased not more than two years back. Those fit much better and are rare more comfortable. Will look at other options if these end up in the recycling bin. Really poor design imo.,
R1VUD9II6NSM4Y,Definitely disappointing,2,negative,Michael Manzella,,14/03/2024,"I have slept in Hanes boxes for years, but I wanted to switch to a boxer brief for sleeping. My daily boxer briefs are ridiculously comfortable and made of a mesh/poly material (sold by a different company) which helps because I am extremely hot natured, but for night I wanted something more on the cotton side and less expensive. I decided to go with these since I'm familiar with Hanes and the reviews were decent. Unfortunately, they have been a disappointment. I decided not to return them since I had already tried them on, and they are at least serviceable"" for my overnight needs. Let me explain.",
Because I am only using these to wear at night and I've never worn boxer briefs at night, I'm going to stick with them until they wear out enough for me to need something else, but I definitely won't buy these again. If these were my daily boxer briefs I would 100% return them. Maybe I'm spoiled because my daily boxer brief is absolutely perfect, but I have no idea how anyone would find these comfortable for daily wear. I know that if I tried to wear these to work or during workouts that it would drive me crazy. So, two stars because they are at lest wearable for sleeping,," but I do not recommend these particular boxer briefs.""",,
R3FLAXOV7B06UZ,Way Too Thin for where I paid for these. They didn't last long at all...,2,negative,~A. & ~B.,,17/03/2025,"Not made to last at all. You obviously get what you pay for and these were definitely not a good purchase. I won't be buying these ever again. There made way to thinly.
Lasted only 4 washes and they totally fell apart. That's just crazy after Only Four Washings. Also the Shape wasn't even comfortable at all and that's long before they fell apart.",
R3JMMZ0X4RATTM,Thin Underwear ~~,2,negative,Jeff,,15/04/2025,"Unfortunately Hanes does not make underwear like they used to. Thinner material then you would expect and with close to a 100% cotton you would think a better thickness, that is not the case. Unfortunately if you're looking for hands underwear from 2000 to 2018 you're out of luck. I've switched to Costco/Kirkland underwear, perfect waistband, cotton blend perfect fit for the 40-42 guy.",
R1ZRL7XQL1RZMG,Not made for thick athletic legs,2,negative,Chris,,10/02/2025,"Wasn’t very impressed with the warehouse packaging of this item. No actual manufacturer packaging at all, which literally had me questioning if these were legit or knockoffs. Also, the thought of “were these returned and then repackaged?” The fit of these isn’t that great if you have athletic legs. Not comfortable at all. Actually, makes the fit of these appear to be smaller than the actual size. I probably wouldn’t order these again from here. Also, can’t return because of the type of product. So, basically just donated to “Hanes”. If you have athletic legs, I would look for something with more of a stretchy band for comfort.",
R25QV75XFWLCCY,Not the same Hanes I grew up with,2,negative,joseph,,21/03/2025,I grew up with Hanes. I just bought this package of underwear and I'm incredibly disappointed. They're so cheap you can see through them the thigh band is not elastic it's a tight string that snapped and now they're all loose. I'm not at all pleased. I used to love Hanes.,
R2YB0UGHUFQWF6,"Low quality, low support",2,negative,Eric Eiswerth,,22/02/2025,I can’t understand why this product has such good reviews. I can only conclude people haven’t experienced comfortable underwear before. The fit is awkward and not uniform and changes as you wear them. They are snug for 30 seconds until the elasticity evaporates. The material is thin and extremely low quality. After 5 mins of wear the butt is sagging and overall support is non-existent. These will make good rags for the garage.,
R2IOFI2VAS504I,Poor quality/bad stitching,2,negative,Ilia520,,12/04/2025,"My husband had been wearing these for less than two weeks before the waistbands started separating at the seams on several of them. For comparison, the Gildan ones he's been wearing for a year and a half are in better shape.",
R2LLJZFT20JLF1,Uncomfortable.,2,negative,Michael,,03/04/2025,"Definitely the most uncomfortable pair I have ever owned. Not what I was expecting from Hanes. It is also abnormally tight around the thighs.

If you're desperate enough, I would recommend these based on value.",
RDKIF2YFZB2A7,Quality changed,2,negative,Lorenzo H,,21/03/2025,They are not the same quality as before. I had purchased the same pack before and they were more comfortable. The material felt softer and more flexible. These definitely don't feel the same,
RKSRW5PIG3NXK,Worst Haines I ever bought!,2,negative,Dangboston,,04/04/2025,"These are the cheapest, lowest quality Haines I have ever gotten. But, they were very inexpensive. I guess I got what I paid for. Will not buy these again.",
R3SY504G2Y9Q07,Weird shape,2,negative,DG for Border Terrier Ruckus,,31/12/2024,"This could be my own fault but these were loose in the waist but very tight on the thighs. I go to the gym so finding any bottoms that fit my waist, butt, and quads is difficult. This can sometimes be expected as most clothes are not designed for people that go to the gym, and don't skip leg day. Anyway, Also very long. Awkwardly long for boxers. I may have overlooked some details when purchasing but just a warning that they're loose in the waist, tight on the thighs, and strangely long.",
R25J6JVQP4N9Z,"very poor quality and not as described. not a soft waste band ,its elastic and uncomfortable",2,negative,Dee,,07/04/2025,"Very poor quality and not as described. not a soft waste band ,its elastic and uncomfortable .The underwear itself is very sheer with no support",
R29NFJDYB2SCR3,Strange fit,2,negative,Jeffsdfw,,09/04/2025,"These fit weird, they are a little long in the legs. Good waistband. The material seems thick, but not comfortable thick. They are okay"" at best.""",
R1SIOB21IV5EI0,I've worn better.,2,negative,D,,25/03/2025,"These briefs don't retain their shape. They are comfortable when you first put them on, but they stretch out and become baggy after an hour.",
R1BQAP368UWP9N,Scratchy,2,negative,John Hill Gardner III,,26/03/2025,I would not recommend these boxer briefs. The material is very scratchy and the thread around the thigh is restricting.,
R15VTRP2TYFAN5,Don't buy,2,negative,jaroslaw anyz,,08/04/2025,"Very uncomfortable. Badly tailored. Narrow elastic rolls up and cuts into the body. In one word, a rag.",
R1SHGPTEHGWEHN,Why do they fit and look so weird?,2,negative,Chris,,31/03/2025,You know the boxer briefs that just don’t fit (or look) right? These ARE them! 👎🏼👎🏼,
R3K6HUJTDRPU9H,Too baggy in a month's use,2,negative,Keith,,09/03/2025,The underwear is nice and snug with the first use. Each time they are washed they get baggier and baggier to the point where my wife uses them for dust rags in a month or so.,
R1KT92FPGYQSTA,"Poor quality materials, no stretch",2,negative,Alex,,22/03/2025,Cotton material feels cheap and not very soft. Leg seams are restrictive with zero stretch,
ROX5GHPS6PXAE,TOO SMALL,2,negative,Josh Deuble,,23/03/2025,Bought 2xl and they were smaller than xl. Tossed in the trash. Waist of $,
R3JV025HU7MQ7F,Too Tight on the Thighs,2,negative,Tim Kunz,,02/02/2025,"Fit well around the waist, but it was so constrictive around my thighs that I can't even wear them. Going to have to rip them just to wear them comfortably, but then my girlfriend will throw them away, so I guess I'm back at square one.. I work out regularly, so if you've got skinnier legs then these could still work for you",
R2I5LYOQB1WR30,Like having a wire around my legs,2,negative,Jackson Trace,,04/04/2025,Tight around the leg seems. A size up would be too big,
RH7UBLY896RN3,Fits small and not Hanes quality,2,negative,Jonathan,,21/02/2025,Fit too tight on thighs and loose on waist line. Constantly sagging showing cracks. Also one pair I wore once and washed and ripped at seam line of waist band.,
R34TQMGKODY60,Too stretchy,2,negative,Smarttech,,27/03/2025,I bought the right size but they were still not comfortable,
R2WD95U3VD08T3,Truly horrible,2,negative,Mike-K,,17/09/2024,"I can't tell you how disappointed I was with this underwear. I expected a soft cotton and draped onto my hips and just felt good. No way!! These were like wearing a pizza box. The material was NOT soft on my skin... it wasn't abrasive, but it wasn't that soft feel like you get from a nice Tee shirt. Also, the tailoring was laughable. It's like they sewed a handkerchief onto the backside. It tight across the butt and baggy in the lower back. Even move I made I felt is binding. Ludicrous! I'm a size 34 so I got the Medium. These fit like they were size 32. No kidding. In the end, I'd say even if I'd gotten the next size up their tailoring is so poor that I'd have been unhappy. These are... junk. I'll now spend more for a better brand.",
R3HSKWZFOXEVZ3,Sub par quality,2,negative,James A. Geiman,,10/04/2025,Poor quality elastic on the waist. It didn’t last a month,
R15VPH45OQ9C1F,A bit disappointed and inlove,2,negative,Taggi,,16/02/2025,My man love these boxers . Its fits him so good . The material not as im used to but it still better than the other brands own,
R1LGLE7AFTLYF0,"Where is the brief""?""",2,negative,Vuvuzela,,04/03/2025,"I thought I was buying boxer-briefs. Instead, these are boxers made with a stretch material, hanging loosely just like regular boxers. There is nothing 'brief about them""",
RQ579ZK142QE0,They shrink!,2,negative,Barry Evans,,04/03/2025,"The shorts were comfortable at first, but after a couple of washings, they shrank. I can no longer wear them as they cut into my crotch.",
R1E993722TEN7K,i wouldnt recommend,2,negative,Abdulaziz Alkaabi,,07/04/2025,Feels not so high quality if you were looking for something good,
R3OUZ4SMOE68A9,No room for it.,2,negative,Raoul n' Mrs Raoul,,27/02/2025,Seven soft. Ten hard. There is no room for it in these. Much better off with regular boxers if you’re well endowed.,
R29TB4P9P1SE1K,Poor quality,2,negative,tully,,21/02/2025,"after a couple of cold water washes the threading is falling apart around the seams.
do NOT recommend and will not re-order.",
R3UJO5SJKC8AR9,Shrink easily,2,negative,Bob P,,13/01/2025,"Bought my regular size. In my experience and compared to other brands I've owned, you need to order up one size due to shrinkage that occurs with these. Lighter weight fabric might be the reason. Wearable, but fit much tighter now after washing.",
R2Q0IV7X5JE0RS,"If you're better than the Gap"" you're definitely better than these Hanes.""",2,negative,JCalDigital,,22/02/2025,"They're ok, but not nearly as comfortable as comparable version from Gap. Low quality material and meant for chicken legs.",
R2CJ852RYHBQLX,Missing sizes,2,negative,Kindle Customer,,26/03/2025,What ever happened to size 34-36?,
R191UBZ72PP3ZG,Not what they use to be,2,negative,Luna,,22/02/2025,Stiff and cheap feeling fabric. They don't feel the same quality as a few years ago.,
RHURR19L7GOGE,Uncomfortable,2,negative,Matt Sharpe,,23/01/2025,"These seem to be of low quality. The band around the thighs isn't very soft and sometimes when it rides up while sitting down, it rubs my legs raw. I didn't have this issue with other Hanes I've bought.",
R3B764Z9RVUB8D,They don't hold their fit,2,negative,MMouse,,25/01/2025,When I put them on in the morning they fit well. But by the evening they've stretched and become loose. I feel like I need regular briefs on under them to get the support I expect. Very disappointed.,
R24FF3J1FUNKNO,Men’s boxer breifs,2,negative,Jan,,05/04/2025,For Hanes very low quality,
REB2QTAQ0W3WW,Cheap and don't fit well,2,negative,Jake Marango,,20/03/2025,"These really suck, super lose fitting and zero elasticity in the waistbands. I regret buying these.",
R1XZL6CDESN6G0,Uncomfortable,2,negative,Cmac,,28/02/2025,The most uncomfortable boxers I’ve ever bought. Feels like I’m wearing jeans to bed,
R6Q0HYSSX0BCR,"The serve the purpose, but wouldn’t buy again",2,negative,Addison,,22/03/2025,The band around the legs does not stretch very well and is pretty uncomfortable.,
R30ZE6S4R20MLP,Quality and size,2,negative,Ahmad Hassan,,05/02/2025,They don’t run big like what the size say and I’m not sure if they are original Hanes or fake because I never saw that Hanes underwear come in ziploc bag not original bag,
R31EHAE9T05JG2,"Too small""""",2,negative,sv,,01/03/2025,"These are like Small Hotel, no ball room. Too tight in the front.",
R16AVTLDLJWTW9,"Uncomfortable, retro underwear",2,negative,Scott D,,01/12/2024,"I've become used to stretch/performance fabrics. I was feeling nostalgic for classic cotton, so bought these and quickly realized why I had switched. The fabric is less comfortable, they are baggy in places, and tight in others, change in fit after a single wash in cold water, less breathable, and slower drying.",
R20LSWGER4QBUB,Poor Waistband,2,negative,Amazon Customer,,04/11/2024,"I've been a loyal Hanes customer for a long time, but I won’t be purchasing this style again. The only reason I’m giving 2 stars instead of 1 is for the quality of the fabric itself. However, the waistband is severely lacking in elasticity.

If I had suspenders, I’d probably need them just to keep these briefs up! All six pairs have the same issue.

Unfortunately, I can’t return them since they've already been washed. They might work as rags, but I’m still deciding.

I can’t recommend these unless you don’t mind them sliding down as you walk. :(",
R13ZLZ8U0WLO8B,Low quality,2,negative,Duane DuVall,,26/01/2025,Great fit but didn’t last very long. Got maybe 4-5 months of wear out of them before I had to throw them out. Elastic band in waist deteriorates quicker than expected.,
R1JGVME5KKHWQ4,"Tight around your thighs, uncomfortable!",2,negative,Fred Preziosi,,11/03/2025,The legs are to tight material doesn't expand enough. Makes them uncomfortable,
R1WVXR92CE3FKN,SEVERAL PAIR RIPPED,2,negative,Anne D,,17/12/2024,We thought these were a good value for the quantity unfortunately 4 pair have holes in the crotch after wearing only one time. Poorly sewn together. I loved the variety in color - don't see that too often in Big Men's clothing! He always wears Hanes but usually a different style.,
RKUODZ1HWTBW3,poor quality,2,negative,btbmmb,,10/03/2025,not the same as other Hanes definetly cheaper made !,
R1W00S48LK7K3N,Wayyyyy too long,2,negative,jeremy hawes,,29/10/2024,"When I put these on, I thought I made a mistake and ordered the wrong size. Nope. They are so long. Depending on the shorts, the boxer briefs stick out and are visible. They are so long I feel like I have 2 pairs or shorts on. What a waste. Yeah maybe they will shrink…eventually. Doesn’t help me now. Gonna have to swing over to a store and look things over before I buy. This was a time Amazon was not helpful or convenient.",
R19ZW617HOLQUN,"Uncomfortable, Cheap Material",2,negative,Brent,,06/10/2024,"Like most things these days, the quality of Hanes has plummeted. I’ve purchased these several times over the years and they typically last me a couple of years. I have no confidence that these will do the same. Not only are these very uncomfortable, the material is much thinner than before. The waste and thigh bands are rough, yet the thigh bands ride up like crazy. I couldn’t seen these lasting more than a dozen washes. These are a waste of money.",
RYPNCDH6DRHJN,Too tight in legs for a large,2,negative,6foot6,,14/03/2025,Too tight in legs for a large.,
RW5UI3O8J1WOI,Not a good fit,2,negative,Alex S,,10/12/2024,"They get the job done as cheap underwear, but the fit is not great and they're certainly not cut to look good. I'm certainly not buying them again. There are much better options in fit, comfort, and looks for not much more.",
R3UH2G9WDBM6W1,Poorly made,2,negative,Ksd,,30/10/2024,Not the best. First the positives. It's a name brand. Cheaper than buying at Walmart. Sizing is accurate. Now the negative.... Underwear started fraying at the wasteband after wearing and washing 3 times. Leg holes start out nice and snug around your legs but after 2 wearings the elastic is no longer snug. Quality of Hanes has really gone down hill. Don't recommend at all. Spend a little more and get yourself a better product.,
R1FAWZOY01I3AI,Feel incredibly cheap,2,negative,Ian,,15/12/2024,"These have the comfort of some very low quality material that's cheaper than the usual for Hames. Sizing is bizarre... while the waist feels loose, it's oddly tight on the thighs. The material is rough and too thin.",
R2K9OGX64L59BB,Uncomfortable and hurtful,2,negative,Jose,,05/01/2025,Second time I buy because I loved the first ones but this model is the worst I'm a little fat and whenever I use them I always rub between my legs I throw them all away.,
R2RP2SP0FZUNQ9,Good is bad & bad is good,2,negative,J. Jefferson,,10/07/2024,"Good old Hanes. Used to be a brand reliable for quality. Well, in their product description they say it “wicks away” moisture and has a new waistband that “adjusts to you.” Sounds good, but what does it mean? Well, after purchasing, I can tell you. “Wicks away” means the cloth is now so thin that it cannot absorb any moisture but just passes it along to your dress clothing. This is the opposite of why you wear underwear. The “adjusting” waistband? That means they are using less elastic and the waistband is less substantial. CAN ANYONE TELL ME WHO MAKES QUALITY BOXER BRIEFS???",
R15M9DSB077YA8,DISAPPOINTING,2,negative,Kelly Sinclair,,16/03/2025,VERY THIN MATERIAL.,
R2N9C0TU785VGH,Bootleg Hanes,2,negative,Amazon Customer,,02/02/2025,"These came in a clear plastic wrap, not Hanes packaging...obviously bootleg...thin and itchy!",
R86RLZ6XT0GTX,Would never buy again,2,negative,It's Me,,15/09/2024,"Of all the bocer briefs I've purchased over the years these are the worst. Sure they're functional, but they are longer than I would normally buy. So long, I thought they'd be seen when wearing shorts.

But, that's not the worst part. These are not very stretchy. They fit well right after a wash but they quickly stretch out and don't return to thier shape. At the end of the day, they might as well be full on boxers, i.e., very loose and no support.",
R1AAZ3W08SEHTY,Not for thick thighs,2,negative,Tiny,,04/01/2025,"The elastic gets maxed and cuts off circulation on my not so thick thighs. If you're a little big or buff, these will not work for you.",
R3U4LRS045AK7T,Lose stretch,2,negative,BILLY T,,28/01/2025,"Not happy, they lose their stretch and or loose",
R2BZ6YM46FWLBQ,Too scratchy for me.,2,negative,Evan,,02/12/2024,"The fit was good, but the material was quite scratchy even after washing. I usually get the silkier briefs and even own some cotton ones that are not scratchy, but these were quite disappointing. Stick with the slick ones for more comfort!",
R399TNN3ARDP6M,Not a fan.,2,negative,Tone,,15/09/2024,"Not a fan of these. They look ok but when i pit them on, they arent very stretchy, like theres no elastic. And the shape of the butt seems to long. I know that sounds funny but its almost like high waisted underwear for men. And since the butt area is so long after about an hour of wear they are all stretched out and baggy, and makes it a bit uncomfortable.",
R139Y4FMO53DZX,Little stretch,2,negative,KO,,23/02/2025,No stretch at leg openings...,
R128M3P105WA52,Hanes underwear for men,2,negative,John F. Reid,,06/01/2025,Not very comfortable. Inconsistent fit from one pair to another. You get what you pay for.,
REJ6I63YZLFHS,Skivies not the greatest .,2,negative,Amazon Customer,,09/10/2024,Legs are small and have no stretch so they can get into precarious places . Better to wear snug pants with these so they can't get out of line . Maybe my leg size is to big for my waist size idk . That's my experience with these . Two other brands fit me fine .,
R1RXJHICS1YZ4B,Not comfortable,2,negative,Julia M,,11/01/2025,Just a really uncomfortable pair. The boxers more up and down a ton,
R7TR6CMTCNYWD,Tend to stretch easily,2,negative,Eliseo Tafoya,,03/12/2024,The underwear done see to do well after a few hours. The stretch out of shape and don’t feel comfortable. Don’t seem to be up to typical Hanes quality.,
R39L0AAVLKR5UP,Poor fit,2,negative,Placeholder,,20/10/2024,"Over the years, I have had lots of Haynes underwear. But this is the first that I find they have skimmed somewhere and I believe it is less fabric to allow the waistband to be just a little bit higher as all of the previous underwear has rested at the waist.",
R3E9QIV96QF3XU,The design a bit strange!!!,2,negative,Jose V. Llovera,,22/07/2024,"I ordered these Hannes for my son, and their design is a bit strange, if you like loose interiors these could be ideal, the part with the downward pull is a good size, the upper part is very high (the distance does not allow me to do changes), the materials feel good, to save the purchase I may look for a seamstress who will lower the position of the upper league, Thank you",
R1PBT8C4L7KWUF,Bad waistband,2,negative,Meredith Templeton,,22/11/2024,"These are bad, unlike other boxers from Hanes. The lack of elasticity makes them slide down constantly. I would not recommend this product.",
R1CXK2DIFA8T05,Their ok,2,negative,Dan323,,23/09/2024,Material is not bad. I just don’t care for the fit. I feel like the thighs are too tight and it feels like they hang too low. This is the first time I’ve purchased Hanes. For me…. They are a no go.,
R3N7ROW8Y7N0PB,Not very comfortable at all,2,negative,rhorlowski,,15/08/2024,Fit was too tight in the crotch area and not very comfortable. Thought they would be more like their old Cool Comfort Blend boxers. They were not. These were much too stiff and not flexible or smooth against the skin. I ended up donating the unworn pairs to Good Will store. A wasted purchase for me as they are not returnable.,
R35CJE8KXYM3I2,Too thin,2,negative,Patty,,15/01/2025,Material is too thin. Not much support.,
R2VIH9C52TTZ2I,Not Hanes quality,2,negative,Chantal L.,,17/11/2024,"The material is not soft, even after a few washes. Also it doesn’t have much room for a bigger behind.",
R1K8KTXPH1MH7M,Waist band elastic is very weak.,2,negative,MYRON A.,,30/12/2024,Waist band elastic is very weak,
R12NHPE39EOI0E,"Low price, low quality",2,negative,JCDrumKing,,18/05/2024,"The price was great, but I will look elsewhere next time. Surprisingly thin and cheaply made. The old Hanes underwear I had for 4 years still had better quality fabric, seams and elastic the day I threw them away versus these brand new ones. The leg holes are small and restrictive with no stretch — just a rigid seam that you have to stretch out by hand to alleviate digging into the skin. If this is what Hanes underwear are now, I’ll be switching brands.",
RNEVSTJ2MAA2F,ribbed fabric never mentioned,2,negative,div3,,04/11/2024,these briefs have ribbed fabric that is not near as comfortable as could be. maybe that aids in not sweating or has a purpose? i’m not sure why else they’d be rubbed and not disclose in description 🙆‍♂️,
RATPY525AWKLL,Not comfortable around the legs,2,negative,B. Bourque,,23/07/2024,"I have had other Hanes
products but don't particularly like these. The issue I have is that there is very little elastic around the bottom of the legs. It is more like a strong thread which does not expand. Therefore whenever I am walking up stairs or sitting down the threads do not expand and will choke my leg making it uncomfortable.",
R39O83VG5G6K6B,Fit is,2,negative,Deborah,,27/10/2024,"The fit is very uncomfortable. They have changed the pattern. These Hanes Men's Boxer Briefs, Soft and Breathable Cotton Underwear are wonky. The back slides down when I bend over or squat down to grab something.",
RLC4L38NBVL2N,2 washes they started getting holes in them,2,negative,Tommy Golden,,13/12/2024,Where is quality anymore? After two washes a pair already started getting holes in it!,
R3TM7EK7VOPE5G,Narrow elastic waist band,2,negative,Doc,,04/11/2024,The waist band is much narrower than the previous products from Hanes. I would estimate that the waist band is more than 1/4 inch narrower. This reduces comort noticeably and can be distracting.,
R1L5PFJC2FMABU,Low quality just one wear,2,negative,Sick of bad monitors,,03/09/2024,These are very comfortable and I find them great to wear but if you think you're going to put them in the washer and get a second wearing out of them? Forget about it One time in the washer and they shred apart so my vote is forget about it move on.,
R29Q08G7BL61ZF,Poor fit,2,negative,Ryan,,26/10/2024,"Odd size. A bit too big in the waist but very tight on the thighs. Painful while sitting down, actually cuts into my legs. Would defend not purchasing again",
R334TXQP9NN9IG,Wait elastic too narrow,2,negative,Topper Harley,,02/09/2024,I had some - I thought - identical from a store which were great. These were not the same and the elastic on the waist is half an inch narrower than the ones I had. It's not comfy and you feel it throughout the day. I almost never wear these...,
